,SYMBOL,CUSIP
14166,OKE,682680103
14167,OKIEY,678495102
14168,OKTA,679295105
14169,OLB,67086U307
14170,OLD,47103U407
14171,OLED,91347P105
14172,OLEM,06740P221
14173,OLENW,68373J112
14174,OLK,680710100
14175,OLLI,681116109
14176,OLMA,68062P106
14177,OLMIY,67935P103
14178,OLN,680665205
14179,OLNCF,681976106
14180,OLO,68134L109
14181,OLOXF,25154K866
14182,OLP,682406103
14183,OLPX,679369108
14184,OLVI,68078P108
14185,OM,690145107
14186,OMAB,400501102
14187,OMAGQ,681659207
14188,OMC,681919106
14189,OMCL,68213N109
14190,OMDD,686679101
14191,OMEG,G6749V107
14192,OMER,682143102
14193,OMEX,676118201
14194,OMF,68268W103
14195,OMFL,46138J619
14196,OMFS,46138J593
14197,OMGA,68217N105
14198,OMHE,68216X104
14199,OMI,690732102
14200,OMIC,82933R100
14201,OMID,67098K107
14202,OMMH,68216A104
14203,OMN,682129101
14204,OMOM,46138G755
14205,OMP,67420T206
14206,OMPS,68216B102
14207,OMQS,68217M107
14208,OMRNY,682151303
14209,OMRX,68750M100
14210,OMTK,68215W107
14211,OMVKY,670875509
14212,OMWS,68217K200
14213,OMWSD,68217K200
14214,ON,682189105
14215,ONB,680033107
14216,ONCR,68236R103
14217,ONCS,68234L306
14218,ONCT,68236P107
14219,ONCY,682310875
14220,ONDK,682163100
14221,ONDS,68236H204
14222,ONDSD,68236H204
14223,ONE,68276W103
14224,ONEM,68269G107
14225,ONEO,78468R762
14226,ONEQ,315912808
14227,ONEV,78468R754
14228,ONEW,68280L101
14229,ONEXF,68272K103
14230,ONEY,78468R770
14231,ONLN,74347B169
14232,ONOF,37954Y194
14233,ONON,H5919C104
14234,ONOV,14838T105
14235,ONPH,68235J201
14236,ONPH,68235J102
14237,ONPHD,68235J201
14238,ONSE,68284P108
14239,ONTF,68339B104
14240,ONTO,683344105
14241,ONTRF,092485101
14242,ONTX,68232V801
14243,ONTX,68232V405
14244,ONTXW,68232V116
14245,ONVO,68620A203
14246,ONVO,68620A104
14247,ONVOXXXX,68620A104
14248,ONVOZZZZ,68620A203
14249,ONXYY,683343107
14250,OOAG,67087W203
14251,OODH,686272105
14252,OOGI,12652W105
14253,OOMA,683416101
14254,OONEF,67088Q106
14255,OOTO,25460G542
14256,OPA,G5S70A104
14257,OPAD,67623L109
14258,OPADWS,67623L117
14259,OPAU,G5S70A120
14260,OPAWS,G5S70A112
14261,OPB,684000102
14262,OPBK,67109R109
14263,OPCH,68404L201
14264,OPEN,683712103
14265,OPENW,683712111
14266,OPER,26922A453
14267,OPESU,68373P209
14268,OPESW,68373P118
14269,OPFI,68386H103
14270,OPFIWS,68386H111
14271,OPGN,68373L307
14272,OPGNW,68373L133
14273,OPHC,68401P403
14274,OPHLY,682736103
14275,OPI,67623C109
14276,OPINI,38376A202
14277,OPINL,67623C208
14278,OPK,68375N103
14279,OPMZ,68276T100
14280,OPNT,683750103
14281,OPOF,680194107
14282,OPP,76882G107
14283,OPPPRA,76882G206
14284,OPPRP,76882G206
14285,OPPRT,76882G156
14286,OPPRT,76882G123
14287,OPPX,30151E665
14288,OPRA,68373M107
14289,OPRT,68376D104
14290,OPRX,68401U204
14291,OPST,671003101
14292,OPT,68386J208
14293,OPTHF,68405H100
14294,OPTI,68386M102
14295,OPTN,68404V100
14296,OPTT,674870506
14297,OPVLF,68405D109
14298,OPVS,63009W108
14299,OPXS,68384X209
14300,OPXXW,68384X126
14301,OPY,683797104
14302,OPYGY,73181P102
14303,OQAL,46138G748
14304,OR,68827L101
14305,ORA,686688102
14306,ORAGF,60916Q109
14307,ORAN,684060106
14308,ORBC,68555P100
14309,ORBN,685795106
14310,ORBT,685559304
14311,ORC,68571X103
14312,ORCC,69121K104
14313,ORCL,68389X105
14314,OREAF,685782104
14315,ORFDF,685770109
14316,ORFDFXXXX,685770109
14317,ORG,47103U605
14318,ORGN,68622D106
14319,ORGNW,68622D114
14320,ORGO,68621F102
14321,ORGS,68619K204
14322,ORHB,68620R107
14323,ORHOF,137644100
14324,ORI,680223104
14325,ORIA,G6780C109
14326,ORIAU,G6780C125
14327,ORIAW,G6780C117
14328,ORIC,68622P109
14329,ORINY,68628Y104
14330,ORKLY,686331109
14331,ORLY,67103H107
14332,ORMP,68403P203
14333,ORN,68628V308
14334,ORNC,684058209
14335,ORONF,68629J205
14336,OROVY,68620F103
14337,ORPB,686040205
14338,ORPH,687305102
14339,ORRCF,687033100
14340,ORRF,687380105
14341,ORRRY,687294108
14342,ORRYY,687160101
14343,ORSN,68632T109
14344,ORSNR,68632T125
14345,ORSNU,68632T208
14346,ORSNW,68632T117
14347,ORSX,68749U205
14348,ORTIF,68752F103
14349,ORTX,68570P101
14350,ORVRD,68573L206
14351,ORVRF,68573L107
14352,ORVRF,68573L206
14353,ORXGF,G6769T115
14354,ORXOY,68616W102
14355,ORZCF,68616T109
14356,OSAGY,68840Y106
14357,OSAT,68557F100
14358,OSATW,68557F118
14359,OSB,65548P403
14360,OSBC,680277100
14361,OSBCP,680280104
14362,OSCI,68804P109
14363,OSCN,68272B103
14364,OSCR,687793109
14365,OSCV,26922A446
14366,OSG,69036R863
14367,OSH,67181A107
14368,OSI,68829A103
14369,OSIIF,68828L100
14370,OSIS,671044105
14371,OSIU,68829A202
14372,OSIWS,68829A111
14373,OSIZ,46138G730
14374,OSK,688239201
14375,OSKA,688763101
14376,OSLE,67401P207
14377,OSLECL,67401P207
14378,OSMT,G6S41R101
14379,OSN,688410208
14380,OSPN,68287N100
14381,OSS,68247W109
14382,OSSIF,68276J102
14383,OSSUY,68857T107
14384,OSTBP,690370309
14385,OSTK,690370101
14386,OSTR,69242M104
14387,OSTRU,69242M203
14388,OSTRW,69242M112
14389,OSUR,68554V108
14390,OSW,P73684113
14391,OSWWF,P73684105
14392,OTCM,67106F108
14393,OTEC,675507107
14394,OTECU,675507206
14395,OTECW,675507115
14396,OTEL,688823301
14397,OTEX,683715106
14398,OTGLY,125105106
14399,OTIC,68906L105
14400,OTIS,68902V107
14401,OTIVF,M8791A109
14402,OTLC,628341109
14403,OTLK,69012T206
14404,OTLKW,69012T115
14405,OTLY,67421J108
14406,OTMN,671061109
14407,OTMO,M7571L103
14408,OTMOW,M7571L111
14409,OTRA,67113Q105
14410,OTRAU,67113Q204
14411,OTRAW,67113Q113
14412,OTRK,683373104
14413,OTRKP,683373203
14414,OTSKY,689164101
14415,OTTR,689648103
14416,OTTW,689195105
14417,OUKPY,592672109
14418,OUKPY,69011X109
14419,OUNZ,921078101
14420,OUSA,67110P407
14421,OUSM,67110P100
14422,OUST,68989M103
14423,OUSTWS,68989M111
14424,OUT,69007J106
14425,OUTB,689898104
14426,OVATF,69016D108
14427,OVB,53656F862
14428,OVBC,677719106
14429,OVCHY,690333109
14430,OVF,53656F870
14431,OVID,690469101
14432,OVL,53656F805
14433,OVLH,53656F581
14434,OVLU,46138G722
14435,OVLY,671807105
14436,OVM,53656F854
14437,OVOL,46138G763
14438,OVS,53656F888
14439,OVT,53656F573
14440,OVTZ,67575Y109
14441,OVV,69047Q102
14442,OWCP,67109N108
14443,OWL,09581B103
14444,OWLT,69120X107
14445,OWLTWS,69120X115
14446,OWLWS,09581B111
14447,OWNS,45259R103
14448,OWRDF,68248A106
14449,OWUV,68249N107
14450,OXACU,G6855L125
14451,OXACW,G6855L117
14452,OXBC,69140P100
14453,OXBR,G6856M106
14454,OXBRW,G6856M114
14455,OXCPP,691543607
14456,OXFD,G6855A103
14457,OXLC,691543102
14458,OXLCL,691543706
14459,OXLCM,691543508
14460,OXLCO,691543805
14461,OXLCO,691543300
14462,OXLCP,691543607
14463,OXM,691497309
14464,OXSQ,69181V107
14465,OXSQG,69181V503
14466,OXSQL,69181V206
14467,OXSQZ,69181V305
14468,OXUS,G6859L105
14469,OXUSU,G6859L113
14470,OXUSW,G6859L121
14471,OXY,674599105
14472,OXYWS,674599162
14473,OYLD,46138G714
14474,OYST,69242L106
14475,OZBKF,69002L106
14476,OZFRY,67629A107
14477,OZK,06417N103
14478,OZON,69269L104
14479,OZSC,692732100
14480,OZSC,692732209
14481,OZSCD,692732209
14482,PAA,726503105
14483,PAAC,74317H105
14484,PAACR,74317H121
14485,PAACU,74317H204
14486,PAACW,74317H113
14487,PAAS,697900108
14488,PAASF,697900132
14489,PAB,69344A701
14490,PAC,400506101
14491,PACA,233051531
14492,PACB,69404D108
14493,PACD,L7257P205
14494,PACDQ,L7257P205
14495,PACE,G8990Y103
14496,PACEU,G8990Y111
14497,PACEWS,G8990Y129
14498,PACK,75321W103
14499,PACKWS,75321W111
14500,PACQ,74621Q106
14501,PACQF,G72436101
14502,PACQU,74621Q205
14503,PACQW,74621Q114
14504,PACRF,69375L105
14505,PACV,695042101
14506,PACV,695042200
14507,PACVD,695042200
14508,PACW,695263103
14509,PACX,G7S24C103
14510,PACXD,69526L400
14511,PACXF,69526L400
14512,PACXF,69526L103
14513,PACXU,G7S24C129
14514,PACXW,G7S24C111
14515,PAE,69290Y109
14516,PAEKY,69366C106
14517,PAEWW,69290Y117
14518,PAFO,69512X103
14519,PAFOR,69512X111
14520,PAFOU,69512X202
14521,PAFRY,69774R109
14522,PAG,70959W103
14523,PAGP,72651A207
14524,PAGS,G68707101
14525,PAHC,71742Q106
14526,PAI,95766T100
14527,PAIC,716421102
14528,PAICU,716421201
14529,PAICW,716421110
14530,PAK,37954Y335
14531,PAK,37950E689
14532,PAKZZZZ,37954Y335
14533,PALC,69374H816
14534,PALI,696389105
14535,PALL,003262102
14536,PALS,61634P100
14537,PALT,69764K106
14538,PAM,697660207
14539,PAMC,69374H725
14540,PANA,698102100
14541,PANA,G6882C106
14542,PANAU,698102209
14543,PANAWS,698102118
14544,PAND,698340106
14545,PANDY,698341203
14546,PANL,G6891L105
14547,PANW,697435105
14548,PAPA,97751X104
14549,PAPR,45782C870
14550,PAQC,G7282L100
14551,PAQCU,G7282L118
14552,PAQCW,G7282L126
14553,PAR,698884103
14554,PARD,732449400
14555,PARDP,732449202
14556,PARF,699058103
14557,PARNF,Q73622104
14558,PARR,69888T207
14559,PASG,702712100
14560,PASQL,74460W446
14561,PASS,25459Y884
14562,PASS,25460G674
14563,PASSZZZZ,25460G674
14564,PATH,90364P105
14565,PATI,70338W105
14566,PATK,703343103
14567,PAUG,45782C680
14568,PAVE,37954Y673
14569,PAVM,70387R106
14570,PAVMZ,70387R122
14571,PAWZ,74348A145
14572,PAX,G69451105
14573,PAY,70439P108
14574,PAYA,70434P103
14575,PAYAW,70434P111
14576,PAYC,70432V102
14577,PAYO,70451X104
14578,PAYOW,70451X112
14579,PAYS,70451A104
14580,PAYX,704326107
14581,PB,743606105
14582,PBA,706327103
14583,PBAM,74274F100
14584,PBAXU,71902K204
14585,PBB,74348T300
14586,PBBI,70454T100
14587,PBBK,69318V103
14588,PBBSF,70538A101
14589,PBC,74348T110
14590,PBCO,710311101
14591,PBCRY,69368G105
14592,PBCT,712704105
14593,PBCTP,712704204
14594,PBD,46138G847
14595,PBDM,46138E487
14596,PBE,46137V787
14597,PBEE,46138E479
14598,PBEGF,89156L108
14599,PBF,69318G106
14600,PBFS,723561106
14601,PBFX,69318Q104
14602,PBH,74112D101
14603,PBHC,70319R109
14604,PBI,724479100
14605,PBIO,74112E208
14606,PBIP,74431A101
14607,PBIPRB,724479506
14608,PBJ,46137V753
14609,PBLA,69833Q100
14610,PBMLF,69403R108
14611,PBMRY,69367Y107
14612,PBNC,69290N103
14613,PBND,46138E446
14614,PBNK,72346K107
14615,PBP,46137V399
14616,PBPB,73754Y100
14617,PBR,71654V408
14618,PBRA,71654V101
14619,PBS,46137V696
14620,PBSFY,743476202
14621,PBSM,46138E453
14622,PBSV,71711N100
14623,PBT,714236106
14624,PBTP,46138E495
14625,PBTS,G72007100
14626,PBUG,06747T382
14627,PBUS,46138E461
14628,PBW,46137V134
14629,PBY,74348T409
14630,PBYA,74274K109
14631,PBYI,74587V107
14632,PCAR,693718108
14633,PCB,69320M109
14634,PCCWY,70454G207
14635,PCDAF,73752W502
14636,PCEF,46138E404
14637,PCF,42968F108
14638,PCFBY,69402P103
14639,PCG,69331C108
14640,PCGPRA,694308206
14641,PCGPRB,694308305
14642,PCGPRC,694308404
14643,PCGPRD,694308503
14644,PCGPRE,694308602
14645,PCGPRG,694308701
14646,PCGPRH,694308800
14647,PCGPRI,694308883
14648,PCGU,69331C140
14649,PCH,737630103
14650,PCHM,717133102
14651,PCHUY,69369V101
14652,PCI,72202D106
14653,PCK,72200M108
14654,PCLB,722903101
14655,PCLOF,71716K101
14656,PCM,69323T101
14657,PCMC,744392101
14658,PCN,72200U100
14659,PCNT,730567104
14660,PCOA,70686R708
14661,PCOM,730843208
14662,PCOR,74275K108
14663,PCPC,713895100
14664,PCPCU,713895209
14665,PCPCWS,713895118
14666,PCPJ,69882A105
14667,PCPL,G1992Y114
14668,PCPLU,G1992Y106
14669,PCPLWS,G1992Y122
14670,PCQ,72200N106
14671,PCRAF,74467P105
14672,PCRCD,097692206
14673,PCRCF,097692206
14674,PCRCF,69480L107
14675,PCRCF,097692107
14676,PCRFY,69832A205
14677,PCRX,695127100
14678,PCSA,74275C205
14679,PCSAD,74275C205
14680,PCSB,69324R104
14681,PCSO,743666109
14682,PCST,74624P105
14683,PCSV,69325N102
14684,PCT,74623V103
14685,PCTGY,69526E109
14686,PCTI,69325Q105
14687,PCTL,69325A100
14688,PCTTU,74623V202
14689,PCTTW,74623V111
14690,PCTY,70438V106
14691,PCVX,92243G108
14692,PCXCU,70184A207
14693,PCY,46138E784
14694,PCYG,700215304
14695,PCYN,742806300
14696,PCYO,746228303
14697,PD,69553P100
14698,PDAC,G7008A115
14699,PDACU,G7008A123
14700,PDACWS,G7008A107
14701,PDBC,46090F100
14702,PDCE,69327R101
14703,PDCO,703395103
14704,PDD,722304102
14705,PDDPF,58410Q203
14706,PDEC,45782C540
14707,PDEV,74255Y797
14708,PDFS,693282105
14709,PDI,72201Y101
14710,PDIV,74049P201
14711,PDLB,69290X101
14712,PDLI,69329Y104
14713,PDM,720190206
14714,PDN,46138E735
14715,PDO,69355M107
14716,PDOT,G7008B105
14717,PDOTU,G7008B113
14718,PDOTWS,G7008B121
14719,PDP,46137V837
14720,PDPYF,695779108
14721,PDRDY,714264207
14722,PDRX,693298101
14723,PDS,74022D407
14724,PDS,74022D308
14725,PDSB,70465T107
14726,PDSXXXX,74022D308
14727,PDSZZZZ,74022D407
14728,PDT,41013T105
14729,PDYPY,344044102
14730,PE,701877102
14731,PEAK,42250P103
14732,PEB,70509V100
14733,PEBBP,70509V886
14734,PEBC,70978T107
14735,PEBHP,70509V803
14736,PEBK,710577107
14737,PEBO,709789101
14738,PEBPRC,70509V407
14739,PEBPRD,70509V506
14740,PEBPRE,70509V605
14741,PEBPRF,70509V704
14742,PEBPRG,70509V803
14743,PEBPRH,70509V886
14744,PECD,715814406
14745,PECK,705163103
14746,PECO,71844V201
14747,PED,70532Y303
14748,PEER,70555R102
14749,PEG,744573106
14750,PEGA,705573103
14751,PEGI,70338P100
14752,PEGRD,708326202
14753,PEGRY,708326103
14754,PEGRY,708326202
14755,PEGX,70557X107
14756,PEI,709102107
14757,PEIPRB,709102503
14758,PEIPRC,709102602
14759,PEIPRD,709102701
14760,PEIW,69391V103
14761,PEIWD,802218107
14762,PEIX,021513106
14763,PEIX,69423U305
14764,PEIXXXXX,69423U305
14765,PEJ,46137V720
14766,PEK,92189F759
14767,PEMC,694225202
14768,PEMID,74624B700
14769,PEMIF,74624B700
14770,PEMSF,694213109
14771,PEMTF,885472209
14772,PEMTF,61972E105
14773,PEMTF,885472100
14774,PEMTFXXXX,61972E105
14775,PEMTFXXXX,885472100
14776,PEN,70975L107
14777,PENC,706582202
14778,PENN,707569109
14779,PENYF,62890N102
14780,PENYF,22889C103
14781,PENYFXXXX,22889C103
14782,PEO,00548F105
14783,PEP,713448108
14784,PER,80007A102
14785,PERS,80007A102
14786,PERT,714205101
14787,PESI,714157203
14788,PESX,723664108
14789,PESXQ,723664108
14790,PETQ,71639T106
14791,PETRY,71645Y206
14792,PETS,716382106
14793,PETV,716817408
14794,PETV,716817309
14795,PETVD,716817408
14796,PETVW,716817119
14797,PETZ,G87084102
14798,PEX,74348A533
14799,PEXL,69374H402
14800,PEXNY,69364V106
14801,PEY,46137V563
14802,PEYE,740294301
14803,PEYUF,717046106
14804,PEZ,46137V803
14805,PFBC,740367404
14806,PFBI,74050M105
14807,PFBOF,69331T101
14808,PFBX,71103B102
14809,PFC,74052F108
14810,PFD,338480106
14811,PFDR,G04119106
14812,PFDRU,G04119114
14813,PFDRW,G04119122
14814,PFE,717081103
14815,PFEB,45782C417
14816,PFF,464288687
14817,PFFA,26923G822
14818,PFFD,37954Y657
14819,PFFL,90274E174
14820,PFFOF,73689L207
14821,PFFR,26923G400
14822,PFFV,37954Y376
14823,PFG,74251V102
14824,PFGC,71377A103
14825,PFH,744320888
14826,PFH,126797208
14827,PFHO,69439P407
14828,PFI,46137V860
14829,PFIE,74316X101
14830,PFIG,46138E693
14831,PFIN,692830508
14832,PFIS,711040105
14833,PFIX,82889N855
14834,PFL,72201H108
14835,PFLC,694275108
14836,PFLD,26922A198
14837,PFLT,70806A106
14838,PFM,46137V506
14839,PFMS,698830106
14840,PFMSD,78397L100
14841,PFMT,71377E105
14842,PFN,72201J104
14843,PFNX,717071104
14844,PFO,33848E106
14845,PFOH,714273109
14846,PFPT,743424103
14847,PFS,74386T105
14848,PFSI,70932M107
14849,PFSW,717098206
14850,PFTA,G7185D106
14851,PFTAU,G7185D122
14852,PFTAW,G7185D114
14853,PFTI,746091107
14854,PFUT,746729201
14855,PFWIQ,71674X103
14856,PFX,71742W103
14857,PFXF,92189F429
14858,PFXNL,71742W202
14859,PG,742718109
14860,PGAL,37950E192
14861,PGC,704699107
14862,PGDDF,06739H420
14863,PGEN,74017N105
14864,PGENY,721006104
14865,PGEUU,69331C140
14866,PGF,46137V621
14867,PGFY,72341V108
14868,PGGCY,71944R100
14869,PGHEF,70706P104
14870,PGHY,46138E669
14871,PGJ,46137V571
14872,PGLO,69806B106
14873,PGM,06746P472
14874,PGMFF,06739H255
14875,PGNN,69912S100
14876,PGNT,69912T108
14877,PGNX,743187106
14878,PGNY,74340E103
14879,PGOL,70337F103
14880,PGP,722011103
14881,PGPKY,69341U106
14882,PGPM,72147P107
14883,PGR,743315103
14884,PGRE,69924R108
14885,PGRO,746729409
14886,PGRW,74327P105
14887,PGRWU,74327P204
14888,PGRWW,74327P113
14889,PGSVY,69290P108
14890,PGSYD,47761Q102
14891,PGTI,69336V101
14892,PGTK,694347105
14893,PGUCY,74349L108
14894,PGUZ,70557B105
14895,PGVI,74345K203
14896,PGX,46138E511
14897,PGXPF,705646503
14898,PGZ,74255X104
14899,PH,701094104
14900,PHAR,71716E105
14901,PHAS,717224109
14902,PHAT,71722W107
14903,PHB,46138E719
14904,PHBI,71716C109
14905,PHBR,71921A104
14906,PHCF,G7306H101
14907,PHCG,74625M101
14908,PHD,72369J102
14909,PHDG,46090A705
14910,PHG,500472303
14911,PHGE,09090D103
14912,PHGEU,09090D202
14913,PHGEWS,09090D111
14914,PHGRF,74052D103
14915,PHI,69344D408
14916,PHIC,G71716107
14917,PHICU,G71716123
14918,PHICW,G71716115
14919,PHIG,69360B104
14920,PHIGW,69360B112
14921,PHIO,71880W303
14922,PHIO,71880W204
14923,PHIOW,71880W105
14924,PHIOXXXX,71880W204
14925,PHIOZZZZ,71880W303
14926,PHK,722014107
14927,PHM,745867101
14928,PHNMF,71743P107
14929,PHO,46137V142
14930,PHOT,39985X203
14931,PHPPY,82670P101
14932,PHR,71944F106
14933,PHRRF,652512104
14934,PHRRF,71716H108
14935,PHT,72369H106
14936,PHUN,71948P100
14937,PHUNW,71948P118
14938,PHVAF,71880G100
14939,PHVS,N69605108
14940,PHX,69291A100
14941,PHX,698477106
14942,PHXCF,719015109
14943,PHXHF,69338U101
14944,PHYL,69344A206
14945,PHYS,85207H104
14946,PI,453204109
14947,PIAC,741865109
14948,PIAHY,72341W106
14949,PIAI,G61074103
14950,PIAIU,G61074111
14951,PIAIWS,G61074129
14952,PIC,72582K100
14953,PICB,46138E636
14954,PICC,72582M106
14955,PICCU,72582M205
14956,PICCWS,72582M114
14957,PICK,46434G848
14958,PICO,693366205
14959,PICU,72582K209
14960,PICWS,72582K118
14961,PID,46137V548
14962,PIE,46138E867
14963,PIFFY,69369U103
14964,PIFI,26922A131
14965,PIFMY,45577X105
14966,PIFYF,722524105
14967,PIH,68244P107
14968,PIHG,72941G105
14969,PIHPP,68244P206
14970,PII,731068102
14971,PILL,25460E646
14972,PIM,746909100
14973,PIN,46137R109
14974,PINC,74051N102
14975,PINE,02083X103
14976,PING,72341T103
14977,PINK,82889N772
14978,PINS,72352L106
14979,PINXY,71114W103
14980,PIO,46138E651
14981,PIOE,69372U207
14982,PIPP,722615101
14983,PIPPU,722615200
14984,PIPPWS,722615119
14985,PIPR,724078100
14986,PIR,720279504
14987,PIRE,720827104
14988,PIRGF,74051D104
14989,PIRRQ,720279504
14990,PITPY,69364M205
14991,PIXY,82452L203
14992,PIY,740434881
14993,PIZ,46138E875
14994,PJAN,45782C508
14995,PJH,744320607
14996,PJP,46137V662
14997,PJT,69343T107
14998,PJUL,45782C813
14999,PJUN,45782C748
15000,PK,700517105
15001,PKB,46137V779
15002,PKBK,700885106
15003,PKCOY,701491102
15004,PKCPY,69369P104
15005,PKD,701081507
15006,PKDC,701081606
15007,PKDC,701081507
15008,PKDCD,701081606
15009,PKDCW,701081119
15010,PKE,70014A104
15011,PKG,695156109
15012,PKI,714046109
15013,PKIN,705634103
15014,PKIUF,70137T105
15015,PKIUF,70137W108
15016,PKIUFXXXX,70137T105
15017,PKKFF,70469M207
15018,PKKFF,70470F100
15019,PKKFF,70470F308
15020,PKKFFXXXX,70469M207
15021,PKKFFZZZZ,70470F100
15022,PKKW,70153X105
15023,PKLBF,71401N105
15024,PKO,72202B100
15025,PKOH,700666100
15026,PKPH,70469W106
15027,PKPYY,719570103
15028,PKSGY,70147B102
15029,PKTX,743722100
15030,PKW,46137V308
15031,PKX,693483109
15032,PLAB,719405102
15033,PLAG,72703U102
15034,PLAN,03272L108
15035,PLAT,97717Y717
15036,PLAY,238337109
15037,PLBC,729273102
15038,PLBN,721530103
15039,PLBY,72814P109
15040,PLC,74255Y789
15041,PLCE,168905107
15042,PLCKF,72942L103
15043,PLCY,53656F102
15044,PLD,74340W103
15045,PLDR,746729102
15046,PLFRY,696375104
15047,PLFX,74586Y102
15048,PLG,72765Q882
15049,PLGC,728127101
15050,PLGNF,728123100
15051,PLIN,G21621100
15052,PLKT,83417D203
15053,PLL,720162106
15054,PLL,72016P105
15055,PLLXXXX,720162106
15056,PLLZZZZ,72016P105
15057,PLM,731916102
15058,PLM,731916409
15059,PLMI,G7134L126
15060,PLMIU,G7134L100
15061,PLMIW,G7134L118
15062,PLMR,69753M105
15063,PLMXXXX,731916102
15064,PLMZZZZ,731916409
15065,PLNT,72703H101
15066,PLOW,25960R105
15067,PLPC,740444104
15068,PLPL,72703D100
15069,PLPRF,72941N100
15070,PLRG,74255Y748
15071,PLRX,729139105
15072,PLSB,745861104
15073,PLSDF,74586Q109
15074,PLSE,74587B101
15075,PLSI,71910Q102
15076,PLT,727493108
15077,PLTK,72815L107
15078,PLTL,74255Y730
15079,PLTM,38748T103
15080,PLTR,69608A108
15081,PLTYF,G71218104
15082,PLUG,72919P202
15083,PLUS,294268107
15084,PLUUF,72764B100
15085,PLW,46138E107
15086,PLWN,723104105
15087,PLWY,712709203
15088,PLX,74365A309
15089,PLXP,72942A107
15090,PLXS,729132100
15091,PLYA,N70544106
15092,PLYM,729640102
15093,PLYMPRA,729640201
15094,PLYN,69626Q101
15095,PLYZ,73016P103
15096,PM,718172109
15097,PMAR,45782C383
15098,PMAY,45782C318
15099,PMBC,694552100
15100,PMBY,73751Y103
15101,PMCB,71715X104
15102,PMCB,71715X203
15103,PMCBD,71715X203
15104,PMD,744375205
15105,PMDKY,69369G104
15106,PME,G7114V102
15107,PMEDF,74040L100
15108,PMF,72200R107
15109,PMGM,74275N102
15110,PMGMU,74275N201
15111,PMGMW,74275N110
15112,PMGYD,714270303
15113,PMGYF,714270121
15114,PMHG,74164R107
15115,PML,72200W106
15116,PMM,746823103
15117,PMMCF,697670107
15118,PMO,746922103
15119,PMOIY,740536107
15120,PMOM,74255Y854
15121,PMPG,74056P102
15122,PMR,46137V654
15123,PMT,70931T103
15124,PMTCP,70931T509
15125,PMTPRA,70931T301
15126,PMTPRB,70931T400
15127,PMTPRC,70931T509
15128,PMTS,12634H200
15129,PMVC,693486102
15130,PMVCU,693486201
15131,PMVCWS,693486110
15132,PMVP,69353Y103
15133,PMX,72201A103
15134,PMXX,741618102
15135,PNAT,74609Q102
15136,PNAT,74609Q201
15137,PNATD,74609Q201
15138,PNBI,723618104
15139,PNBK,70336F203
15140,PNC,693475105
15141,PNCKF,36381N102
15142,PNCPRP,693475857
15143,PNCPRQ,693475832
15144,PNCRF,65118M103
15145,PNDHF,73238C104
15146,PNF,72200T103
15147,PNFP,72346Q104
15148,PNFPB,72346Q302
15149,PNFPP,72346Q302
15150,PNGAY,72341E304
15151,PNGZF,Q7352P105
15152,PNI,72200Y102
15153,PNM,69349H107
15154,PNMXO,744499880
15155,PNNT,708062104
15156,PNNTG,708062401
15157,PNNX,708125109
15158,PNOV,45782C573
15159,PNPL,72302T100
15160,PNQI,46137V530
15161,PNR,G7S00T104
15162,PNRG,74158E104
15163,PNRLY,69949M100
15164,PNT,730541109
15165,PNTG,70805E109
15166,PNTM,G71707106
15167,PNTMU,G71707114
15168,PNTMWS,G71707122
15169,PNTV,72811P102
15170,PNTZF,89620A100
15171,PNW,723484101
15172,PNXLF,04016E202
15173,PNXPD,727053209
15174,PNXPF,727053209
15175,POAHY,73328P106
15176,POCEF,719360109
15177,POCT,45782C797
15178,PODAF,73044M106
15179,PODAF,73044N104
15180,PODAFXXXX,73044M106
15181,PODD,45784P101
15182,POEFF,69806Y106
15183,POFCY,716473103
15184,POFNF,73927C100
15185,POGS,723826301
15186,POGWY,731618104
15187,POL,73179P106
15188,POLA,73102V105
15189,POLXF,731728200
15190,POLY,727493108
15191,POND,G0447J102
15192,PONDU,G0447J110
15193,PONDWS,G0447J128
15194,PONOU,732450200
15195,POOL,73278L105
15196,POPE,732857107
15197,POPRF,73319W102
15198,POR,736508847
15199,PORMF,67011M107
15200,POROF,69863Q103
15201,POSH,73739W104
15202,POST,737446104
15203,POTN,737636209
15204,POTRF,83577W108
15205,POTVF,73758F107
15206,POTX,37954Y426
